SK1,SK2,SB1,SB2,SG1,SY1,SY2,SY3,SO1,SP1,SV1,SR1,SR2,SR3,SW1,Base_A,Base_B,Base_C,UT578_A,UT578_AF,UT578_AS,UT6581,Pred_L,Pred_a,Pred_b,Target_L,Target_a,Target_b,Delta_E
8.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,364.0,0.0,520.0,0.0,0.0,83.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,41.64526,43.008335,-1.0689877,41.59,43.09,-1.15,0.12761580563578748
0.0,0.0,0.0,8.0,0.0,0.0,152.0,64.0,0.0,0.0,55.0,0.0,0.0,0.0,686.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,70.221504,-2.1777213,27.11051,70.28,-2.28,27.16,0.1277965972102205
0.0,420.0,0.0,100.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,240.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,31.630493,-0.12097608,-4.7318664,31.61,-0.23,-4.66,0.13217775120497846
0.0,34.0,0.0,575.0,179.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,121.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,37.01518,-11.283522,-19.17974,36.9,-11.35,-19.18,0.1329870906382811
0.0,5.0,0.0,0.0,0.0,73.0,0.0,100.0,0.0,0.0,0.0,68.0,0.0,0.0,741.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,69.57461,18.71763,22.909834,69.59,18.63,23.01,0.13397480692760663
0.0,665.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,36.0,0.0,142.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,29.77526,-0.079614274,-1.9404367,29.77,-0.14,-2.06,0.13405032986320445
0.0,408.0,0.0,0.0,0.0,0.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,286.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.34436,3.2668812,3.1616755,30.35,3.38,3.24,0.13770401940951932
0.0,650.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,220.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.063591,-0.41752845,-1.8733664,30.02,-0.52,-1.79,0.1391062303908044
0.0,500.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,280.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32.802845,-0.06279403,-0.9121639,32.83,0.05,-0.99,0.13970806525782992
0.0,0.0,0.0,110.0,250.0,0.0,0.0,65.0,0.0,0.0,0.0,240.0,0.0,0.0,270.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,42.001904,-8.68188,-8.673274,42.05,-8.69999999999999,-8.53999999999999,0.14284108073158525
0.0,275.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,311.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,38.38648,-0.11317722,2.7308953,38.25,-0.15,2.76,0.144323810310751
0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.0,0.0,0.0,985.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,36.186954,35.27295,13.747409,36.08,35.3,13.65,0.14717165765940368
0.0,15.0,0.0,0.0,0.0,0.0,931.0,124.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,48.339764,25.785454,32.17355,48.45,25.85,32.25,0.1488721695339792
0.0,333.0,0.0,0.0,0.0,0.0,378.0,270.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,32.098736,3.4765127,6.759385,32.12,3.61,6.69,0.1519385608764806
0.0,115.0,0.0,225.0,871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,30.069363,-9.927535,-4.085793,30.02,-10.02,-4.2,0.15501506570800255
0.0,35.0,0.0,80.0,0.0,0.0,40.0,0.0,0.0,500.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,29.18415,7.5223365,-8.532342,29.18,7.66,-8.46,0.15556937662635062
0.0,164.0,0.0,0.0,300.0,0.0,309.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,33.55178,-8.831693,5.688692,33.71,-8.84,5.68,0.15867548790276192
0.0,280.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,600.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,41.585613,-1.162093,-2.0227866,41.43,-1.18,-2.05,0.15898651232071623
0.0,0.0,0.0,558.0,0.0,0.0,20.0,0.0,0.0,0.0,231.0,0.0,0.0,0.0,160.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,38.157543,-4.11218,-31.461584,38.26,-4.04,-31.56,0.15935205245620654
0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,0.0,0.0,990.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,37.974674,38.41138,16.953539,38.02,38.54,17.05,0.1670391499718645
0.0,250.0,0.0,0.0,73.0,0.0,45.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,461.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,39.966206,-0.78674024,-4.031375,40.01,-0.89,-4.16,0.17066029226402066
0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,990.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,46.700703,36.770805,23.597578,46.58,36.73,23.72,0.17669562912096945
0.0,240.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,533.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,43.05378,-0.07164227,0.40725723,42.89,0.0,0.4,0.17891070561673453
0.0,0.0,0.0,448.0,0.0,0.0,106.0,0.0,0.0,349.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,33.94313,-8.676978,-13.176961,33.98,-8.77999999999999,-13.32,0.18009175803099745
0.0,0.0,0.0,160.0,0.0,200.0,260.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,38.7317,-12.645137,3.866153,38.65,-12.65,4.03,0.18315164706171191
0.0,17.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,70.0,0.0,0.0,440.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,44.60714,-0.57051224,-29.134787,44.45,-0.64,-29.2,0.18377754533488733
0.0,240.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,550.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,41.731213,-0.44444346,-0.8529175,41.81,-0.41,-0.69,0.18421702809699134
0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,29.427147,14.728109,-6.378162,29.37,14.88,-6.29,0.18468637737120228
0.0,194.0,0.0,0.0,0.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,553.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,44.684635,-0.4826241,1.5973613,44.59,-0.52,1.44,0.18739092248518927
0.0,0.0,0.0,180.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,62.24261,-33.450752,-17.465954,62.07,-33.47,-17.54,0.18880636892912336
0.0,200.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,746.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,48.313602,-0.4102098,-3.4715507,48.13,-0.38,-3.43,0.190654011129742
0.0,16.0,0.0,0.0,126.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,61.233425,-17.95175,15.859042,61.13,-18.03,16.0,0.19154363394232066
0.0,43.5,0.0,59.0,0.0,26.7,0.0,0.0,0.0,0.0,245.6,0.0,0.0,0.0,745.3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,50.89136,-0.55261904,-17.261166,51.01,-0.61,-17.12,0.1931203322159317
0.0,0.0,0.0,380.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,300.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,38.86494,-6.3836217,-12.622262,38.68,-6.38,-12.68,0.19377779730920297
0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,0.0,0.0,0.0,651.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,56.548084,14.170964,-31.985067,56.67,14.02,-31.99,0.1941081678535017
0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,787.0,0.0,0.0,195.0,0.0,0.0,184.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,48.5505,33.407597,19.911303,48.5,33.39,20.1,0.19612880083378217
0.0,139.0,0.0,0.0,0.0,582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,245.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,44.34293,0.8058221,11.561574,44.2,0.67,11.55,0.1975108405894329
0.0,347.0,0.0,0.0,0.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,33.436234,4.292274,5.4980326,33.5,4.11,5.54,0.19761386474418136
0.0,7.0,0.0,0.0,0.0,0.0,167.0,55.0,135.0,0.0,0.0,0.0,0.0,0.0,575.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,71.2443,12.015194,37.42803,71.3,12.12,37.27,0.19763498944398689
0.0,145.0,0.0,0.0,310.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,42.445057,-12.064177,1.4269859,42.64,-12.09,1.47,0.20129548582090845
0.0,265.0,0.0,0.0,0.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,364.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,38.636265,0.17652293,2.0720286,38.56,0.0,2.01,0.20205003068753147
0.0,566.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,241.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.76603,-0.02043582,-1.9230238,30.76,0.14,-1.8,0.20226434577713745
0.0,0.0,0.0,180.0,0.0,23.0,0.0,0.0,0.0,232.0,0.0,0.0,0.0,0.0,550.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,49.2584,-6.564241,-25.483114,49.07,-6.61,-25.55,0.2050905727039797
0.0,46.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,413.0,0.0,604.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,29.529446,9.563926,-9.696768,29.35,9.46,-9.69999999999999,0.20739273807584405
0.0,457.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.336582,3.3142245,2.3425848,30.14,3.38,2.38,0.2106439351002138
0.0,289.0,0.0,0.0,0.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,397.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,38.210304,0.55530757,1.4317402,38.36,0.44,1.53,0.21297803819923897
0.0,0.0,0.0,0.0,248.0,389.0,0.0,0.0,0.0,217.0,0.0,0.0,90.0,0.0,20.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,36.856495,-3.9287179,3.0032423,37.06,-3.92,3.07,0.21435233105590012
0.0,112.0,0.0,0.0,0.0,0.0,62.0,437.0,0.0,0.0,0.0,0.0,100.0,0.0,250.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,40.674564,5.5407376,11.590306,40.73,5.66,11.76,0.21469182814776394
0.0,0.0,0.0,215.0,0.0,0.0,132.0,48.0,0.0,0.0,0.0,0.0,300.0,0.0,280.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,37.35819,-1.2369756,-3.3532631,37.19,-1.25,-3.22,0.21497933776438138
0.0,265.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,194.0,0.0,0.0,75.0,0.0,314.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,35.432728,1.2043631,-2.5419447,35.22,1.17,-2.56,0.2162404639146669
0.0,580.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,50.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,28.64001,0.5010373,-0.12747584,28.43,0.46,-0.17,0.21816717028957136
0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,1062.0,0.0,80.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,41.64516,44.999695,20.689346,41.45,45.01,20.59,0.21923406609096827
0.0,5.0,0.0,0.0,0.0,0.0,135.0,196.0,0.0,0.0,0.0,21.0,0.0,0.0,645.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,73.73442,12.409412,43.855053,73.69,12.45,44.07,0.22321020386008897
0.0,55.0,0.0,150.0,0.0,0.0,25.0,0.0,0.0,500.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,28.765015,5.4650292,-9.673724,28.66,5.31,-9.55,0.2244322010984662
0.0,22.0,0.0,0.0,0.0,0.0,0.0,901.0,0.0,0.0,0.0,0.0,0.0,345.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,42.19489,23.091288,22.742065,42.12,23.26,22.87,0.22458739152778132
0.0,346.0,0.0,0.0,0.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,407.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,37.870243,-0.04471117,-0.27173287,37.66,0.01,-0.33,0.22492336550791922
0.0,0.0,0.0,930.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,31.641525,-2.898311,-18.005987,31.81,-2.75,-17.97,0.2273212139904836
0.0,0.0,0.0,0.0,14.0,30.0,836.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,78.04122,-10.917094,71.13723,78.2099999999998,-10.79,71.23,0.23074959008317028
0.0,8.0,0.0,0.0,120.0,0.0,784.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,54.920856,-23.957865,43.238132,55.15,-24.0,43.26,0.2340092339534947
0.0,46.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,528.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,59.663876,1.3395345,20.500113,59.49,1.41,20.64,0.23402265754236448
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,855.0,0.0,300.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,44.38241,44.566,16.75458,44.4,44.68,16.55,0.23485704571641997
0.0,293.0,0.0,0.0,0.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,283.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,37.402496,0.28638047,2.495257,37.21,0.3,2.63,0.2353636218484607
0.0,410.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,31.767681,3.229096,2.5948956,31.96,3.32,2.49,0.23717754310334596
0.0,28.0,0.0,330.0,450.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,35.02325,-15.224945,-4.423658,35.25,-15.29,-4.45,0.23736332955580702
0.0,306.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,454.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,39.33948,0.56076187,0.44295552,39.57,0.55,0.5,0.2377156628428233
0.0,15.0,0.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,777.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,52.310978,-13.027994,-30.62197,52.11,-12.9,-30.62,0.23828242162302618
0.0,40.0,0.0,0.0,250.0,200.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,45.431343,-22.126837,19.34368,45.27,-22.1,19.17,0.23857146800737647
0.0,0.0,0.0,592.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,453.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,46.56784,-9.29289,-38.664097,46.68,-9.21,-38.86,0.24047551318693253
0.0,760.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,110.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,29.468342,-0.12962013,-1.7397631,29.4,0.1,-1.77,0.24147521477898404
0.0,250.0,0.0,0.0,50.0,140.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,42.72233,-3.7118263,-0.033249468,42.55,-3.66,0.13,0.24296781738509793
0.0,5.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,373.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,62.629406,16.647837,33.053474,62.57,16.55,33.27,0.24491715120170818
0.0,60.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,30.141705,3.8181474,-17.128996,29.94,3.77,-17.26,0.24528550470105331
0.0,12.0,0.0,0.0,670.0,0.0,480.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,42.140156,-32.53518,18.853079,42.23,-32.71,19.0,0.24539792585727369
0.0,680.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,120.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,30.255787,-0.22934464,-1.6460899,30.38,-0.28,-1.44,0.24590224227202548
0.0,0.0,0.0,0.0,703.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,55.30573,-53.225483,3.9172676,55.49,-53.2,4.08,0.24715796714668611
0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,995.0,124.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,42.61652,45.259163,23.386423,42.54,45.36,23.6,0.24827103551217383
5.0,0.0,0.0,0.0,153.0,0.0,510.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,61.56837,-36.317467,41.27191,61.37,-36.27,41.13,0.24848134956148313
15.0,0.0,0.0,400.0,45.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,450.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,50.24266,-17.72542,-32.17479,50.49,-17.75,-32.17,0.24860396671551557
0.0,28.0,0.0,0.0,0.0,0.0,1065.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,56.029617,-0.20170455,44.39874,56.27,-0.26,44.44,0.2507681784150138
0.0,173.0,0.0,0.0,0.0,374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,220.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,39.246445,6.1298137,7.1518555,39.21,6.13,7.4,0.2508066175810063
0.0,130.0,0.0,0.0,769.0,0.0,369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,33.66012,-16.005184,4.3639574,33.58,-16.04,4.6,0.2516886147870417
0.0,110.0,0.0,15.0,0.0,0.0,80.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,650.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,47.671925,-1.7606173,-3.6790779,47.45,-1.88,-3.67,0.25216100264322583
0.0,66.0,0.0,66.0,0.0,0.0,33.0,0.0,0.0,0.0,440.0,0.0,0.0,0.0,364.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,39.311153,1.9859233,-16.071774,39.42,1.99,-16.3,0.252886380321256
0.0,45.0,0.0,0.0,700.0,80.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,34.307972,-11.214466,-3.3891513,34.08,-11.31,-3.33,0.254159043479749
0.0,299.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,480.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,39.20767,-0.20742182,0.054376394,39.14,0.01,-0.06,0.25481995315686956
0.0,0.0,0.0,180.0,0.0,31.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,463.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,46.806934,-5.8673244,-23.596848,47.01,-5.99,-23.69,0.25487713104332876
0.0,180.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,700.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,47.94744,-1.5849503,-0.5639133,47.99,-1.53,-0.81,0.255713647172454
0.0,110.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,550.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,45.851788,8.70284,5.355368,45.82,8.77,5.11,0.25637171805537773
