SK1,SK2,SB1,SB2,SG1,SY1,SY2,SY3,SO1,SP1,SV1,SR1,SR2,SR3,SW1,Base_A,Base_B,Base_C,UT578_A,UT578_AF,UT578_AS,UT6581,Pred_L,Pred_a,Pred_b,Target_L,Target_a,Target_b,Delta_E
0.0,268.0,0.0,0.0,242.0,42.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,36.68649,-6.8887095,-1.0550287,36.81,-6.88,-1.1,0.13173161047467893
0.0,240.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,533.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,42.856327,-0.010353091,0.27285463,42.89,0.0,0.4,0.13193558912978434
0.0,73.0,0.0,0.0,269.0,0.0,32.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,589.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,51.232327,-19.572937,-0.79500407,51.19,-19.57,-0.92,0.13200053729454156
0.0,0.0,0.0,764.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,423.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28.475977,0.9203771,-3.5459332,28.48,0.79,-3.57,0.13264077600518076
0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,321.0,237.0,0.0,427.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,53.60522,50.63045,14.944948,53.54,50.62,15.06,0.13266460416741674
0.0,0.0,0.0,190.0,0.0,0.0,117.0,38.0,0.0,0.0,0.0,0.0,300.0,0.0,280.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,37.692955,-0.11028542,-3.442911,37.62,-0.01,-3.39,0.13483013418650697
0.0,0.0,0.0,150.0,0.0,0.0,5.0,0.0,0.0,0.0,300.0,70.0,0.0,0.0,450.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,44.80724,5.364452,-34.374744,44.8,5.36,-34.24,0.13501217560815912
0.0,0.0,0.0,290.0,0.0,65.0,18.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,600.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,50.274628,-18.336035,-19.00472,50.3,-18.47,-19.01,0.13644891734816314
0.0,46.0,0.0,0.0,202.0,653.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,44.662846,-12.40164,16.684015,44.73,-12.28,16.69,0.1390748123590672
0.0,20.0,0.0,0.0,0.0,0.0,185.0,800.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,52.3896,15.6719055,39.35501,52.36,15.77,39.45,0.13971947577301733
0.0,57.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,546.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,54.153847,5.7650056,13.687694,54.09,5.79,13.81,0.14021406274979503
0.0,124.0,0.0,79.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,36.566635,-13.468841,-4.9008975,36.61,-13.55,-5.01,0.14272601383578726
23.0,0.0,0.0,0.0,81.0,43.0,654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,64.997696,-33.148125,46.60793,64.99,-33.29,46.58,0.14480287055484362
0.0,6.0,0.0,558.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,316.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,43.73367,-7.540029,-36.326412,43.62,-7.55,-36.23,0.1493835258573254
0.0,0.0,0.0,9.0,0.0,0.0,59.0,0.0,0.0,0.0,690.0,270.0,0.0,0.0,75.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,34.67892,12.273785,-13.502042,34.54,12.33,-13.48,0.15147601228527327
9.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,35.0,0.0,930.0,0.0,0.0,97.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,47.24257,47.53906,16.702442,47.11,47.52,16.63,0.15226829314307175
0.0,16.0,0.0,600.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,45.503845,-21.888842,-21.690313,45.49,-21.93,-21.84,0.1558582621697276
15.0,0.0,0.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,77.0,0.0,0.0,600.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,46.667587,-8.354361,-34.166286,46.64,-8.3,-34.31,0.15610800707730596
0.0,0.0,0.0,442.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,46.591366,-27.397984,-21.848303,46.64,-27.39,-21.7,0.15627780974445954
0.0,14.0,0.0,0.0,0.0,0.0,116.0,266.0,83.0,0.0,0.0,0.0,0.0,0.0,498.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,66.0916,11.682964,39.78899,66.15,11.54,39.82,0.15751555786410393
0.0,162.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,262.0,0.0,84.0,0.0,0.0,309.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,39.05762,3.6037128,-5.239138,38.95,3.52,-5.32,0.15852051958513028
8.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,364.0,0.0,520.0,0.0,0.0,83.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,41.585857,42.98987,-1.272838,41.59,43.09,-1.15,0.15853302228400606
0.0,166.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,560.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,46.069458,0.15661214,2.329924,46.16,0.03,2.36,0.1585340545376127
0.0,680.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,120.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,30.521942,-0.23590295,-1.498713,30.38,-0.28,-1.44,0.15981032145129737
0.0,26.0,0.0,156.0,132.0,0.0,0.0,0.0,0.0,161.0,0.0,0.0,0.0,0.0,484.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,45.770565,-12.38171,-18.24956,45.9,-12.42,-18.34,0.16247779065321044
0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,800.0,0.0,90.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,39.64034,38.318607,13.693709,39.66,38.16,13.74,0.16639010270916668
0.0,0.0,0.0,0.0,350.0,0.0,80.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,33.56806,-6.3042645,-6.749759,33.55,-6.18,-6.64,0.16677826082594904
0.0,40.0,0.0,250.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,370.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,33.9118,-3.2969608,-6.8165956,33.93,-3.46,-6.85,0.16741820009312156
0.0,300.0,0.0,0.0,0.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,80.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,33.05737,0.19958635,5.457335,33.13,0.05,5.48,0.1678243307942434
0.0,143.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,528.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,46.7255,3.7700355,-2.0040686,46.72,3.62,-2.08,0.16824523342487482
0.0,573.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,31.235773,-1.0722492,-3.9189286,31.27,-0.96,-4.04,0.1686109040810261
0.0,41.0,0.0,0.0,160.0,150.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,51.00152,-20.813736,22.877712,50.94,-20.92,22.76,0.1700961920676114
0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,40.0,0.0,0.0,0.0,0.0,0.0,646.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,79.41124,20.524288,55.26268,79.31,20.49,55.13,0.1703793920658981
0.0,104.0,0.0,23.0,0.0,0.0,90.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,617.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,47.51466,-3.130689,-2.7666306,47.53,-3.3,-2.75,0.17081611278053205
0.0,118.0,0.0,0.0,554.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,40.14421,-16.150032,2.1334012,40.08,-16.1,1.98,0.1736610166120066
0.0,530.0,0.0,0.0,110.0,0.0,50.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,31.775698,-1.3863319,-3.450058,31.75,-1.51,-3.33,0.17426441580776633
0.0,405.0,0.0,0.0,80.0,80.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,35.35536,-2.5840757,-1.7061325,35.19,-2.61,-1.76,0.17583254301418397
0.0,200.0,0.0,0.0,60.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,42.545433,-3.7351422,2.127905,42.69,-3.83,2.16,0.17586272186952662
0.0,700.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,83.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,29.398302,-0.0057704956,-1.5157466,29.57,-0.02,-1.48,0.17595588672751386
0.0,0.0,0.0,500.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,327.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,42.280544,-11.70058,-24.769392,42.26,-11.53,-24.73,0.1762702836688211
0.0,0.0,0.0,168.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,55.94163,-40.388958,-11.862025,55.97,-40.23,-11.79,0.1768051439419597
0.0,330.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,488.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,38.373928,-0.5689222,-2.0135832,38.33,-0.68,-1.88,0.17919937231545613
0.0,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,0.0,53.0,0.0,80.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,33.135754,4.029182,-27.458414,33.02,4.17,-27.46,0.18229410177355884
0.0,265.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,194.0,0.0,0.0,75.0,0.0,314.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,35.257496,1.0303018,-2.6738393,35.22,1.17,-2.56,0.1840677014482052
0.0,370.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,33.521572,0.4238456,-1.0048741,33.62,0.34,-1.14,0.18702175767020793
0.0,221.0,0.0,0.0,75.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,41.5859,-3.9246056,1.784555,41.75,-3.96,1.87,0.18836836376242488
0.0,5.0,0.0,0.0,0.0,73.0,0.0,100.0,0.0,0.0,0.0,68.0,0.0,0.0,741.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,69.65842,18.769768,23.118217,69.59,18.63,23.01,0.18954392348387872
0.0,56.0,0.0,0.0,110.0,0.0,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,53.049564,-21.448929,20.554089,52.99,-21.32,20.68,0.1898005260306753
0.0,0.0,0.0,150.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,67.27179,-24.031382,-28.850035,67.3199999999997,-24.18,-28.96,0.19106030020995912
0.0,216.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,580.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,42.946033,0.4330793,-0.10696594,42.77,0.38,-0.16,0.1913578049158502
0.0,66.0,0.0,66.0,0.0,0.0,33.0,0.0,0.0,0.0,440.0,0.0,0.0,0.0,364.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,39.26356,2.0266132,-16.195618,39.42,1.99,-16.3,0.1915966636052143
0.0,0.0,0.0,0.0,0.0,55.0,444.0,0.0,230.0,0.0,0.0,0.0,26.0,0.0,396.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,66.87926,28.247992,45.076694,66.9,28.44,45.07,0.19324161080084384
0.0,385.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,275.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,32.46103,-0.3052277,-5.7821136,32.49,-0.21,-5.95,0.19517553492220258
0.0,250.0,0.0,0.0,0.0,0.0,382.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,250.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,37.38975,-2.5544484,5.769793,37.22,-2.46,5.8,0.1965922280919593
0.0,121.0,0.0,0.0,0.0,388.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,0.0,312.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,42.97757,4.416185,5.9473276,42.86,4.33,6.08,0.19711013565349267
0.0,53.0,0.0,0.0,0.0,0.0,0.0,364.0,0.0,98.0,0.0,0.0,252.0,0.0,250.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,40.441967,18.066738,9.488494,40.33,18.23,9.47,0.1988292612428535
0.0,40.0,0.0,0.0,360.0,0.0,240.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,43.263382,-22.400751,16.132395,43.12,-22.26,16.13,0.2009353054247449
0.0,280.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,600.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,41.567566,-1.114168,-2.1819756,41.43,-1.18,-2.05,0.20168239268165286
0.0,45.0,0.0,0.0,212.0,500.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,43.481705,-13.760795,18.322292,43.35,-13.89,18.24,0.2020202552413157
0.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,0.0,0.0,0.0,591.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,54.830387,-2.5488076,-37.084972,54.85,-2.69,-37.23,0.20335428008150397
0.0,810.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,38.0,0.0,113.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,28.573463,-0.1486712,-2.3521748,28.48,0.01,-2.44,0.20402263519640157
0.0,209.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,320.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,41.199055,0.8500561,3.1374583,41.23,0.97,3.3,0.20436228391466116
0.0,395.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,150.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,33.19972,1.2536174,1.9620161,33.3,1.26,2.14,0.20439028436464304
0.0,354.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,380.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,35.47853,1.9314977,0.006224811,35.42,1.97,0.2,0.2060512456618216
0.0,0.0,0.0,250.0,0.0,0.0,19.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,720.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,56.63215,-17.735895,-27.640366,56.61,-17.91,-27.75,0.2069366201079012
0.0,30.0,0.0,450.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,245.0,0.0,150.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,32.060192,-3.7577698,-7.4609103,31.98,-3.89,-7.6,0.2079940693964185
0.0,15.0,0.0,0.0,384.0,0.0,227.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,45.74014,-27.74155,20.284206,45.57,-27.73,20.16,0.21096900744030025
0.0,370.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,400.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,34.750065,-0.5075417,-6.2830977,34.76,-0.72,-6.27,0.21309336100465076
0.0,0.0,0.0,380.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,300.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,38.627666,-6.512858,-12.520494,38.68,-6.38,-12.68,0.2140841896660448
0.0,91.0,0.0,0.0,455.0,0.0,143.0,0.0,0.0,0.0,239.0,0.0,0.0,0.0,65.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,32.973846,-9.105554,-2.1646812,32.83,-9.14,-2.32,0.21448142213561958
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,0.0,312.0,0.0,0.0,513.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,46.475277,36.51457,-12.289706,46.35,36.34,-12.33,0.21861382111551436
0.0,55.0,0.0,150.0,0.0,0.0,25.0,0.0,0.0,500.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,28.708986,5.305983,-9.335338,28.66,5.31,-9.55,0.22021744005633564
0.0,51.0,0.0,57.0,0.0,35.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,598.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,48.52741,-1.269365,-14.852559,48.31,-1.3,-14.87,0.22024802098067972
0.0,424.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,267.0,0.0,0.0,176.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,31.755678,0.8392822,-1.7001654,31.71,0.75,-1.9,0.22358819436906013
0.0,155.0,0.0,1026.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,28.9304,-3.100388,-11.430925,28.73,-3.0,-11.41,0.2251135973512321
0.0,0.0,0.0,580.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,470.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,48.056423,-19.064482,-28.844755,47.99,-18.87,-28.94,0.2265099606306304
0.0,0.0,0.0,0.0,450.0,72.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,53.736214,-46.763683,27.25837,53.76,-46.54,27.22,0.22819340576785188
0.0,14.0,0.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,331.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,43.154194,-6.6626825,-33.735493,43.08,-6.65,-33.52,0.2282601250250715
0.0,0.0,0.0,700.0,0.0,0.0,16.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,180.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,36.480274,-2.0431995,-31.477568,36.55,-1.96,-31.68,0.22970132252348022
0.0,234.0,0.0,0.0,216.0,276.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,35.9568,-6.6244926,2.960797,35.94,-6.63,3.19,0.2298836766877932
0.0,200.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,746.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,48.01828,-0.4866384,-3.2588165,48.13,-0.38,-3.43,0.23055779506593702
0.0,0.0,0.0,0.0,600.0,0.0,160.0,56.0,0.0,240.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,34.60635,-17.426456,2.2327232,34.61,-17.44,2.0,0.23314556659446195
0.0,500.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,280.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,33.024464,-0.08036566,-0.991683,32.83,0.05,-0.99,0.23412421874528822
0.0,320.0,0.0,633.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,27.67935,-3.7768486,-2.7822587,27.78,-3.63,-2.63,0.23425982885135968
0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,100.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,34.94798,20.779625,7.531814,35.1,20.72,7.7,0.23441847919821657
0.0,665.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,36.0,0.0,142.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,29.546728,-0.07246301,-2.032879,29.77,-0.14,-2.06,0.23483422473897203
0.0,0.0,0.0,224.0,0.0,17.0,0.0,0.0,0.0,232.0,0.0,0.0,0.0,0.0,574.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,48.688595,-7.136706,-27.45676,48.68,-7.28,-27.27,0.2355557820944091
0.0,700.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,120.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,30.089853,-0.07265172,-1.6833746,29.87,-0.11,-1.76,0.23580035386182166
0.0,304.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,488.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,38.95158,-0.2946605,-1.8397497,38.86,-0.21,-2.04,0.23591204281820613
