"SK1","SK2","SB1","SB2","SG1","SY1","SY2","SY3","SO1","SP1","SV1","SR1","SR2","SR3","SW1","Base_A","Base_B","Base_C","UT578_A","UT578_AF","UT578_AS","UT6581","Target_L","Target_a","Target_b"
5,0,0,0,0,0,0,598,169,0,0,0,0,0,411,,,1,,,1,,70.75,30.51,56.3
0,0,0,0,8,0,307,597,0,0,0,35,0,0,97,,,1,,1,,,66.73,20.84,60.21
0,0,0,0,125,0,0,590,0,0,0,0,0,470,0,,,1,,,,1,37.94,14.41,14.97
0,27,0,0,0,0,0,588,0,0,0,0,60,0,323,,,1,,1,,,52.94,16.38,29.45
0,278,0,0,186,0,304,587,0,0,0,0,0,0,0,,,1,,,,1,31.81,-4.02,5.11
0,278,0,0,186,0,304,587,0,0,0,0,0,0,0,0,0,1,0,0,0,1,31.81,-4.02,5.11
0,10,0,0,0,0,0,581,345,0,0,0,0,37,0,,,1,,,,1,51.08,29.79,36.29
6,0,0,0,0,0,145,580,190,0,0,0,0,0,0,,,1,,,,1,64.7,36.01,60.79
0,87,0,0,0,0,80,580,0,0,0,0,102,0,80,,,1,,1,,,39.18,7.65,15.34
0,259,0,0,0,0,360,570,0,0,0,0,0,5,0,,,1,,1,,,33.23,-2.54,8.220000000000001
0,77,0,0,75,0,320,570,0,0,0,0,0,0,40,,,1,,,,1,40.09,-6.13,17.68
0,0,0,0,0,0,0,570,620,0,0,0,0,0,0,,,1,,1,,,60.48,47.42,51.75
0,13,0,0,0,0,0,560,390,0,0,0,0,0,100,,,1,,1,,,55.42,27.43,40.54
0,49,0,0,0,0,240,551,0,0,0,0,95,0,0,,,1,,,1,,41.79,12.19,21.92
0,148,0,0,50,0,390,550,0,0,0,0,0,0,0,,,1,,1,,,35.82,-4.69,12.77
0,15,0,0,40,0,0,550,0,0,0,0,0,140,300,,,1,,1,,,47.42,11.22,22.91
0,9,0,0,0,0,0,550,0,10,0,0,665,0,0,,,1,,,,1,42.61,41.29,23.52
0,0,0,0,0,0,0,545,724,0,0,0,0,0,0,,,1,1,,,,59.24,49.54,50.48
0,0,0,7,0,0,0,543,360,0,0,0,0,0,59,,,1,,1,,,57.12,25.91,43.84
0,350,0,0,0,0,0,542,0,0,0,0,0,357,0,,,1,,,,1,31.88,5.33,5.46
0,0,0,0,0,6,271,540,366,0,0,0,0,0,0,,,1,,,1,,62.88,42.53,57.12
0,12,0,0,0,0,0,540,400,0,0,0,0,54,108,,,1,,,,1,50.41,26.44,31.74
4,0,0,0,0,0,607,530,31,0,0,0,0,0,0,,,1,,,,1,73.84,23.25,75.56
0,0,0,0,0,0,0,530,310,0,0,0,0,0,205,,,1,,1,,,65.61,39.59,54.72
0,98,0,0,0,0,464,527,0,0,0,0,0,0,0,,,1,,,,1,39.84,-1.72,18.57
0,87,0,0,0,0,37,525,0,0,0,0,0,156,175,,,1,,,1,,41.04,10.54,16.03
0,0,0,0,10,0,0,523,633,0,0,0,0,0,29,,,1,,1,,,54.04,33.9,41.61
5,0,0,0,0,0,630,520,58,0,0,0,0,0,0,,,1,,1,,,72.87000000000001,26.87,75.48
0,48,0,0,220,0,180,520,0,0,0,0,0,0,110,,,1,,,1,,43.91,-13.84,20.24
0,0,0,0,0,0,163,516,0,0,0,0,650,0,0,,,1,,,,1,46.82,53.19,31.61
0,0,0,0,0,0,163,516,0,0,0,0,590,0,0,,,1,,1,,,47.5,54.79,33.93
0,0,0,0,0,0,610,510,80,0,0,0,0,0,0,,,1,,,,1,71.99,30.05,73.16
0,88,0,0,0,0,0,506,0,0,0,0,0,110,297,,,1,,,1,,45.04,8.69999999999999,15.94
0,88,0,0,0,0,0,506,0,0,0,0,0,110,297,0,0,1,0,0,1,0,45.04,8.69999999999999,15.94
0,96,0,0,0,0,550,500,0,0,0,9,0,0,0,,,1,,1,,,40.74,-1.61,21.05
0,60,0,0,0,0,350,500,0,0,0,0,111,0,150,,,1,,,,1,44.27,9.050000000000001,18.16
0,0,0,0,8,0,250,500,0,0,0,124,0,0,67,,,1,,,,1,60.69,30.77,46.89
0,0,0,0,0,0,0,497,548,0,0,0,0,0,0,,,1,,,1,,61.66,46.42,52.5
0,0,0,0,0,0,0,490,0,0,0,419,0,0,0,,,1,,1,,,53.48,51.63,36.95
0,130,0,0,80,0,270,480,0,0,0,0,0,0,90,,,1,,1,,,37.92,-5.66,13.12
0,142,0,0,72,0,270,480,0,0,0,0,0,0,90,,,1,1,,,,38.73,-5.24,13.19
0,0,0,0,0,5,0,480,115,0,0,0,0,0,550,,,1,,1,,,74.63,28.47,57.61
0,0,0,0,0,0,609,478,107,0,0,0,0,0,0,,,1,,,,1,70.38,32.61,69.84
0,0,0,0,0,207,0,473,0,0,0,255,0,0,157,,,1,1,,,,58.88,41.5,39.82
0,55,0,0,0,0,770,470,0,0,0,0,0,65,0,,,1,1,,,,45.41,6.82,28.26
0,55,0,0,0,0,770,470,0,0,0,0,0,65,0,0,0,1,1,0,0,0,45.41,6.82,28.26
0,36,0,0,0,316,0,466,0,0,0,0,135,0,92,,,1,,,,1,44.65,16.21,20.31
0,80,0,0,0,0,200,463,0,0,0,0,0,180,60,,,1,1,,,,40.11,11.76,17.5
0,0,0,0,131,0,441,459,0,0,0,58,0,0,178,,,1,1,,,,53.34,-12.49,35.35
0,32,0,0,0,0,0,459,0,115,0,0,240,0,154,,,1,,1,,,40.45,23.1,13.6
0,24,0,0,0,0,0,453,345,0,0,0,0,54,108,,,1,,,,1,47.36,19.78,25.8
0,0,0,0,12,0,330,450,0,0,0,104,0,0,145,,,1,1,,,,60.09,23.07,46.14
0,0,0,0,0,0,0,448,574,0,0,0,0,172,0,,,1,1,,,,47.3,34.55,29.88
40,0,0,0,0,0,0,444,200,0,0,0,0,0,315,,,1,,1,,,62.93,22.61,43.88
19.5,0,0,0,0,0,950,440,210,0,0,0,0,0,0,,,1,,,,1,64.18000000000001,28.89,59.55
19.5,0,0,0,0,0,950,440,210,0,0,0,0,0,0,0,0,1,0,0,0,1,64.18000000000001,28.89,59.55
36,0,0,0,0,0,700,440,225,0,0,0,0,0,0,,,1,,,,1,60.94,26.52,53.77
36,0,0,0,0,0,700,440,225,0,0,0,0,0,0,0,0,1,0,0,0,1,60.94,26.52,53.77
25,0,0,0,0,0,680,440,207,0,0,0,0,0,0,,,1,,,,1,62.95,28.24,57.1
0,71,0,0,0,0,252,440,0,0,0,0,110,0,110,,,1,,,1,,41.37,8.77,17.95
0,0,0,0,17,0,220,440,0,0,0,121,0,0,198,,,1,1,,,,59.14,21.14,41.23
0,17,0,0,0,0,0,440,380,0,0,0,0,0,260,,,1,,1,,,56.88,22.91,35.83
0,112,0,0,0,0,62,437,0,0,0,0,100,0,250,,,1,,1,,,40.73,5.66,11.76
0,14,0,0,0,0,338,435,0,0,0,0,0,188,27,,,1,,,1,,45.8,22.52,27.51
0,26,0,0,0,0,0,435,0,0,0,406,0,0,176,,,1,,1,,,45.67,25.68,18.7
0,135,0,0,0,0,272,431,0,0,0,0,0,51,126,,,1,,,1,,40.31,1.87,15.58
30.5,0,0,0,0,0,900,430,230,0,0,0,0,0,0,,,1,,,,1,58.72,22.66,50.32
30.5,0,0,0,0,0,900,430,230,0,0,0,0,0,0,0,0,1,0,0,0,1,58.72,22.66,50.32
4,0,0,0,0,0,350,430,0,0,0,0,20,0,264,,,1,,1,,,69.13,28.27,60.38
4,0,0,0,0,0,350,430,20,0,0,0,0,0,264,,,1,,1,,,77.86,20.08,74.16
0,0,0,0,964,0,0,430,0,0,0,0,0,43,100,,,1,,,,1,37.43,-16.12,8.57
0,0,0,0,964,0,0,430,0,0,0,0,0,43,100,0,0,1,0,0,0,1,37.43,-16.12,8.57
15,0,0,0,0,0,328,428,273,0,0,0,0,0,68,,,1,,,,1,61.54,32.62,52.3
0,0,0,0,0,38,760,425,0,0,0,0,7.5,0,400,,,1,,,,1,76.3,20.92,71.02
0,0,0,0,0,38,760,425,0,0,0,0,7.5,0,400,0,0,1,0,0,0,1,76.3,20.92,71.02
35,0,0,0,0,0,90,425,329,0,0,0,0,0,146,,,1,,,,1,58.51,28.51,42.83
0,0,0,0,3,0,0,424,603,0,0,0,0,0,0,,,1,1,,,,58.8,43.53,47.94
16,0,0,0,0,0,0,421,0,0,0,240,0,0,305,,,1,,,,1,58.04,38.53,32.34
0,15,0,0,35,0,0,420,0,0,0,0,0,120,400,,,1,,1,,,50.25,10.69,21.87
0,8,0,0,12,0,0,420,191,0,0,0,0,0,300,,,1,,,1,,61.86,14.86,40.41
0,38,0,0,0,0,0,420,0,0,0,0,63,0,452,,,1,,1,,,52.9,12.53,22.09
0,0,0,0,0,0,0,420,471,0,0,0,0,0,292,,,1,,,1,,64.61,40.26,47.1
0,187,0,0,0,0,220,418,0,0,0,0,0,20,165,,,1,,1,,,37.74,-1.06,10.35
0,0,0,0,22,0,466,416,0,0,0,0,0,46,233,,,1,,,1,,59.64,10.77,44.28
0,128,0,0,0,0,562,413,0,0,0,0,0,193,0,,,1,,1,,,38.17,6.57,15.25
0,0,0,0,0,0,0,410,660,0,0,0,0,0,100,,,1,,,,1,59.71,45.34,46.54
12,0,0,0,0,0,373,401,0,0,0,0,0,0,483,,,1,,1,,,77.63,12.89,67.98
0,60,0,0,0,0,810,400,0,0,0,0,0,0,0,,,1,,1,,,47.24,-0.59,31.89
0,0,0,0,22,0,340,400,0,0,0,0,0,48,390,,,1,,,1,,61.56,10.58,42.17
0,8,0,0,0,0,110,400,0,0,0,307,0,0,132,,,1,,1,,,54.05,40.97,35.24
0,0,0,0,0,0,0,400,202,0,0,0,0,0,427,,,1,,,,1,70.19,31.87,50.21
0,5,0,0,0,0,0,400,0,0,0,400,0,0,120,,,1,,,,1,50.76,42.04,28.02
0,8,0,0,0,0,0,396,192,0,0,0,0,0,540,,,1,,1,,,66.01000000000001,21.39,41.27
0,0,0,0,207,0,109,394,0,0,0,0,212,0,123,,,1,,1,,,37.68,0.71,10.11
0,0,0,0,160,0,40,394,0,0,0,0,200,0,200,,,1,,1,,,40.26,3.11,10.55
7,0,0,0,0,0,0,393,0,0,0,66,0,0,504,,,1,,1,,,69.01000000000001,29.71,44.91
4,0,0,0,0,0,54,391,60,0,0,0,0,0,461,,,1,,1,,,76.08,22.95,59.17
0,0,0,0,0,0,0,390,510,0,0,0,0,270,100,,,1,1,,,,45.87,31.82,25.78
0,0,0,0,9,0,280,383,0,0,0,33,0,0,474,,,1,,1,,,70.98,14.87,55.18
0,0,0,0,0,101,0,382,375,0,0,0,0,0,161,,,1,,,,1,62.79,38.7,48.84
0,0,0,0,0,0,882,381,5,0,0,0,0,0,0,,,1,,1,,,78.79000000000001,19.59,85.27
0,4,0,205,0,0,160,381,0,0,0,0,0,0,430,,,1,1,,,,50.21,-18.98,15.48
0,0,0,0,4,0,280,380,420,0,0,0,0,0,170,,,1,,,,1,61.56,35.78,50.14
0,155,0,0,0,0,200,380,0,0,0,0,0,40,150,,,1,,1,,,38.78,0.14,11
0,170,0,0,0,0,180,380,0,0,0,0,0,45,250,,,1,,,1,,40.66,1.03,12.13
0,0,0,0,13,0,0,380,630,0,0,0,0,0,60,,,1,,1,,,53.31,30.84,37.95
0,0,0,0,0,11,878,379,0,0,0,0,0,0,0,,,1,,,,1,79.3,18.47,84.33
0,0,0,0,0,0,0,379,660,0,0,0,0,0,0,,,1,,1,,,60.44,46.58,48.29
0,0,0,0,154,0,364,378,0,0,0,88,0,0,250,,,1,1,,,,51.79,-12.26,29.14
0,0,0,0,0,63,221,376,0,0,0,49,0,0,291,,,1,1,,,,71.14,29.96,57.65
0,0,0,0,0,37,196,375,0,0,0,0,0,0,0,,1,,,,1,,84.2,11.7,55.48
0,15,0,0,40,0,0,374,0,0,0,0,0,125,428,,,1,,1,,,50.9,9.960000000000001,19.68
0,0,0,0,0,0,650,370,20,0,0,0,0,0,400,,,1,,,,1,79.36,17.33,74.8499999999999
0,0,0,0,0,0,650,370,20,0,0,0,0,0,400,0,0,1,0,0,0,1,79.36,17.33,74.8499999999999
0,120,0,0,186,0,363,370,0,0,0,0,0,0,0,,,1,,1,,,34.85,-8.720000000000001,10.94
0,0,0,0,0,0,0,369,899,0,0,0,0,0,0,,,1,,,,1,56.67,49.58,45.56
0,17,0,0,0,0,0,364,0,0,0,253,0,0,540,,,1,,,1,,56,24.72,21.27
0,53,0,0,0,0,0,364,0,98,0,0,252,0,250,,,1,,1,,,40.33,18.23,9.470000000000001
8,0,0,0,0,0,830,360,10,0,0,0,0,0,21,,,1,,,,1,74.5999999999999,17.57,76.62000000000001
8,0,0,0,0,0,830,360,10,0,0,0,0,0,21,0,0,1,0,0,0,1,74.5999999999999,17.57,76.62000000000001
0,28,0,0,0,0,809,360,37,0,0,0,0,0,0,,,1,,,1,,55.27,3.83,43.39
0,0,0,0,0,0,640,360,19,0,0,0,0,0,400,,,1,,,,1,79.40000000000001,17.78,74.5699999999997
0,0,0,0,0,0,640,360,19,0,0,0,0,0,400,0,0,1,0,0,0,1,79.40000000000001,17.78,74.5699999999997
15,0,0,0,0,0,320,360,0,0,0,0,0,0,480,,,1,,1,,,77.5,12.7,65.68000000000001
0,100,0,0,0,0,180,360,0,0,0,0,0,228,108,,,1,1,,,,39.07,11.78,14.58
38,0,0,0,0,0,60,360,300,0,0,0,0,0,240,,,1,,,,1,60.1,25.91,40.85
0,0,0,0,0,0,0,357,40,0,0,0,0,0,646,,,1,,,,1,79.31,20.49,55.13
0,0,0,0,0,38,763,356,0,0,0,0,0,0,0,,,1,,,,1,78.62000000000001,18.62,82.99
0,181,0,0,0,0,242,352,0,0,0,0,0,10,181,,,1,,1,,,38.33,-1.88,10.49
0,9,0,0,0,0,0,352,176,0,0,0,0,0,450,,,1,,1,,,64.99,20.47,40.2
0,130,0,0,0,0,590,350,0,0,0,0,0,210,0,,,1,,1,,,36.45,7.58,14.62
0,125,0,0,0,0,500,350,0,0,0,0,0,0,200,,,1,,1,,,42.79,-3.04,18.62
0,54,0,0,350,0,450,350,0,0,0,0,0,0,0,,,1,,,,1,38.36,-15.43,14.74
0,63,0,0,0,0,300,350,0,0,0,0,0,220,0,,,1,1,,,,39.4,14.69,18.13
0,63,0,0,0,0,300,350,0,0,0,0,0,220,0,,,1,,1,,,38.57,13.73,17.49
0,125,0,0,200,0,280,350,0,0,0,0,0,0,10,,,1,,,1,,35.69,-8.91,10.64
0,32,0,0,0,316,0,350,0,0,0,0,120,0,150,,,1,,,,1,46.67,16.54,20.73
0,8.5,0,0,0,0,0,350,300,0,0,0,0,0,409,,,1,,,1,,62.72,24.86,39.15
0,0,0,0,0,7,412,349,0,0,0,0,0,0,499,,,1,1,,,,82.65000000000001,14.84,73.41
0,0,0,0,0,0,230,344,28,0,0,0,0,0,642,,,1,,1,,,79.68000000000001,18.05,65.68000000000001
0,60,0,0,0,0,0,342,0,0,0,0,261,0,315,,,1,,1,,,42.1,17.09,9.960000000000001
0,38,0,0,0,0,0,341,0,88,0,0,220,0,286,,,1,,1,,,42.99,20.66,10.94
0,24.5,0,0,0,0,255,340,505,0,0,0,0,0,85,,,1,,,1,,51.09,20.76,33.89
0,0,0,0,0,0,0,340,530,0,0,0,0,270,30,,,1,1,,,,44.58,32.37,25.55
0,45,0,0,0,135,0,332,0,0,0,0,45,0,441,,,1,,1,,,52.85,8.58,20.65
0,120,0,0,200,0,280,330,0,0,0,0,0,0,40,,,1,,1,,,35.34,-8.78999999999999,9.74
0,12,0,0,0,0,250,330,94,0,0,0,0,0,247,,,1,,,,1,63.05,14.43,46.79
0,0,0,0,742,0,0,330,0,0,0,0,0,33,0,,,1,,,,1,36.15,-15.04,8.460000000000001
0,35,0,0,0,0,0,330,0,0,0,400,0,0,250,,,1,,1,,,45.64,22.18,13.41
0,5,0,0,0,0,560,329,0,0,0,0,0,0,100,,,1,,,,1,72.2,11.99,68.27
0,0,0,192,18,0,295,327,0,0,0,0,0,0,360,,,1,,,,1,48.22,-23.7,17.43
0,175,0,0,0,0,420,320,0,0,0,0,0,8,150,,,1,,1,,,38.66,-2.66,13.23
0,0,0,0,7,0,231,317,0,0,0,31,0,0,680,,,1,,1,,,73.27,14.14,52.31
0,42,0,241,0,0,178,315,0,0,0,0,0,0,178,,,1,,,,1,39.11,-14.46,7.01
0,0,0,0,0,0,0,312,432,0,0,0,0,200,80,,,1,,1,,,47.16,33.64,27.5
0,0,0,0,54,0,240,311,0,0,0,0,0,203,180,,,1,,1,,,46.1,13.02,22.34
8,0,0,0,0,0,0,311,0,0,0,282,0,0,441,,,1,,,1,,60.42,40.44,27.64
4,0,0,0,0,0,0,311,230,0,0,0,0,0,0,,1,,,,1,,77.0999999999999,22.38,35.97
6,0,0,0,0,0,500,310,550,0,0,0,0,0,0,,,1,,,,1,58.9,42.63,50.66
