SK1,SK2,SB1,SB2,SG1,SY1,SY2,SY3,SO1,SP1,SV1,SR1,SR2,SR3,SW1,Base_A,Base_B,Base_C,UT578_A,UT578_AF,UT578_AS,UT6581,Pred_L,Pred_a,Pred_b,Target_L,Target_a,Target_b,Delta_E
0.0,75.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,855.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,55.76942,7.297637,6.7075677,55.61,7.32,6.78,0.17652614243217876
0.0,191.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,665.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,47.45784,-0.07191401,-0.7623958,47.36,-0.18,-0.87,0.18120128100673377
0.0,0.0,0.0,0.0,630.0,0.0,71.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,41.425232,-29.01364,-0.26020297,41.47,-28.84,-0.31,0.18610368664232838
0.0,137.0,0.0,0.0,109.0,0.0,204.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,44.410458,-8.958963,8.188035,44.52,-9.07,8.28999999999999,0.18634785141529966
0.0,320.0,0.0,633.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,27.817566,-3.525438,-2.7814212,27.78,-3.63,-2.63,0.18781046420110376
0.0,0.0,0.0,88.0,0.0,0.0,61.0,0.0,0.0,0.0,677.0,0.0,0.0,0.0,228.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,37.871502,4.049184,-22.608088,37.93,4.23,-22.62,0.19041642127348746
0.0,55.0,0.0,170.0,90.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,46.97176,-16.78376,-3.1874845,47.13,-16.77,-3.08,0.19178691302015957
0.0,236.0,0.0,0.0,8.0,0.0,102.0,0.0,0.0,0.0,283.0,0.0,0.0,0.0,337.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,37.577263,-1.0052303,-3.5859048,37.44,-0.98,-3.72,0.1935437393581418
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,44.0,0.0,0.0,0.0,354.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,45.695206,30.306894,-16.919035,45.65,30.42,-17.07,0.1939765373646631
0.0,93.0,0.0,0.0,472.0,0.0,704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,35.75687,-17.795818,9.216462,35.62,-17.74,9.09,0.19452976187010296
0.0,187.0,0.0,0.0,0.0,0.0,220.0,418.0,0.0,0.0,0.0,0.0,0.0,20.0,165.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,37.6818,-1.2397412,10.300572,37.74,-1.06,10.35,0.19528730439480085
0.0,29.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,365.0,29.0,0.0,0.0,543.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,49.854465,9.215718,-18.620703,49.97,9.06,-18.59,0.19631368294990711
0.0,0.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,332.0,283.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,46.86215,28.25746,18.147518,46.91,28.09,18.24,0.1971938359622884
0.0,0.0,0.0,17.0,0.0,0.0,9.0,0.0,0.0,0.0,767.0,0.0,0.0,0.0,222.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,39.65006,13.997923,-31.15362,39.47,14.08,-31.17,0.198560104180583
0.0,243.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,276.0,0.0,0.0,420.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,39.074078,2.9703972,-2.864518,38.99,3.14,-2.93,0.20030487755932394
0.0,7.0,0.0,0.0,220.0,0.0,640.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,56.742737,-37.192562,34.496765,56.59,-37.19,34.63,0.2026983676615658
0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,8.0,0.0,0.0,738.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.27155,4.5841646,-34.746975,57.26,4.78,-34.81,0.2060510578003953
0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,0.0,0.0,77.0,145.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,34.03645,2.6949394,-18.7831,34.09,2.52,-18.88,0.20702906402675586
0.0,79.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,293.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,45.405125,9.36375,10.457618,45.55,9.279999999999992,10.58,0.20731718406251848
0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,510.0,0.0,0.0,340.0,0.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,39.951385,20.845158,9.9592905,40.13,20.75,9.91,0.20829706528859893
0.0,104.0,0.0,0.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,450.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,46.56568,6.842886,9.260444,46.42,6.79,9.4,0.20855689242169526
0.0,130.0,0.0,275.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,30.909456,-6.656781,-5.3744926,31.08,-6.69,-5.49,0.20863989915891004
0.0,55.0,0.0,284.0,0.0,0.0,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,42.514343,-25.641981,6.86244,42.68,-25.69,6.74,0.21151725144734856
0.0,480.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,380.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,35.05733,-0.340892,-2.7619028,34.99,-0.54,-2.79,0.21205406851972364
0.0,178.0,0.0,0.0,0.0,0.0,0.0,102.0,182.0,0.0,0.0,0.0,0.0,0.0,531.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,43.461254,0.7103288,1.5841608,43.33,0.69,1.75,0.2124701002043945
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601.0,0.0,0.0,0.0,0.0,443.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,49.079533,33.051384,-16.138296,49.02,33.24,-16.22,0.21399921028373428
0.0,56.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,84.0,0.0,0.0,588.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,42.544033,4.8853235,-21.430777,42.69,4.96,-21.57,0.21509551955901746
0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,110.0,0.0,420.0,350.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,41.992226,20.948397,8.582447,41.95,20.83,8.76,0.21754500474319582
0.0,448.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,162.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32.109097,2.4626749,0.9676554,32.01,2.41,0.78,0.2186534219412895
0.0,7.0,0.0,0.0,0.0,0.0,179.0,105.0,135.0,0.0,0.0,0.0,0.0,0.0,575.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,70.60653,13.499248,39.903893,70.53,13.62,40.07,0.21915650518541294
0.0,160.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,35.588295,10.533585,11.979638,35.44,10.37,12.0,0.2217339138995438
0.0,6.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,36.026207,2.8668897,-33.561424,36.18,2.76,-33.44,0.2232074304706893
0.0,0.0,0.0,104.84,42.12,0.0,370.96,132.76,0.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,54.64542,-29.830826,26.709017,54.61,-29.66,26.85,0.22430403531507184
0.0,250.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,620.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,42.181618,-0.42628184,-2.035467,42.29,-0.23,-2.05,0.22468753026211064
0.0,630.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,180.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,31.061329,-0.19217105,-1.2379999,31.19,-0.01,-1.27,0.22531434191500344
0.0,65.0,0.0,0.0,145.0,0.0,165.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,390.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,44.45342,-12.324211,1.9037075,44.45,-12.1,1.88,0.22548693995075064
0.0,0.0,0.0,0.0,641.0,11.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,55.66273,-50.89282,9.570458,55.5,-50.86,9.41,0.23087959342493486
0.0,13.0,0.0,550.0,0.0,0.0,88.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,40.10553,-20.321253,-11.750264,40.13,-20.34,-11.98,0.23179473822294067
0.0,0.0,0.0,160.0,0.0,200.0,260.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,38.42232,-12.612981,4.0013614,38.65,-12.65,4.03,0.23243960647099446
0.0,70.0,0.0,0.0,840.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,41.605045,-26.698038,0.7353513,41.63,-26.92,0.67,0.23272433521947086
0.0,110.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,550.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,46.052715,8.786489,5.0930734,45.82,8.77,5.11,0.2339119367372262
0.0,0.0,0.0,0.0,3.0,66.0,0.0,0.0,0.0,119.0,0.0,414.0,0.0,0.0,515.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,54.063408,35.150444,-2.8946886,53.95,34.95,-2.94,0.23471745394777266
0.0,266.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,659.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,43.055527,-0.5020539,-5.061957,43.21,-0.37,-5.18,0.23502000880792107
0.0,0.0,0.0,350.0,0.0,0.0,0.0,8.0,0.0,92.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,50.225563,-12.794789,-32.08331,50.29,-12.61,-31.95,0.23679220224371644
0.0,500.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,280.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,33.028534,-0.021884097,-0.87913954,32.83,0.05,-0.99,0.23848079158283178
0.0,330.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,640.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,39.598125,-0.41140443,-3.770467,39.39,-0.31,-3.83,0.23904651795619014
0.0,55.0,0.0,66.0,0.0,0.0,44.0,0.0,0.0,363.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,29.98892,7.2334824,-7.441705,29.8,7.38,-7.43,0.23936431928199917
0.0,181.0,0.0,0.0,0.0,0.0,242.0,352.0,0.0,0.0,0.0,0.0,0.0,10.0,181.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,38.24458,-1.6593266,10.529722,38.33,-1.88,10.49,0.23994023780454243
0.0,66.0,0.0,66.0,0.0,0.0,33.0,0.0,0.0,0.0,440.0,0.0,0.0,0.0,364.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,39.327736,1.785588,-16.389418,39.42,1.99,-16.3,0.2414382631488887
0.0,416.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,40.0,0.0,200.0,0.0,0.0,200.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,31.384388,-0.060335495,-4.299909,31.34,0.16,-4.39,0.24214538946330863
0.0,204.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,605.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,43.65511,0.17251319,-0.07619636,43.79,0.25,0.11,0.24262885703424425
0.0,0.0,0.0,0.0,964.0,0.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,43.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,37.34581,-16.328348,8.663475,37.43,-16.12,8.57,0.24338139811291573
0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,447.0,350.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,38.477264,9.643447,1.279854,38.31,9.49,1.37,0.24423273643810692
0.0,35.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,150.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,33.99026,7.4304295,-25.973438,33.94,7.62,-26.12,0.24483363510709394
0.0,221.0,0.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,751.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,28.799618,0.6758771,-6.674872,28.64,0.69,-6.86,0.244846265132893
0.0,135.0,0.0,90.0,190.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,43.187862,-11.695018,-2.2676303,43.36,-11.61,-2.42,0.24510384967978757
0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,321.0,237.0,0.0,427.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,53.66458,50.82777,15.097432,53.54,50.62,15.06,0.24513289181241638
0.0,100.0,0.0,0.0,158.0,0.0,642.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,39.072998,-12.559184,15.271314,39.3,-12.53,15.36,0.24545236305543924
0.0,93.0,0.0,0.0,236.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,630.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,50.223396,-14.096007,-6.1593814,50.06,-14.0,-6.32,0.2484232275133395
0.0,190.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,0.0,480.0,0.0,0.0,0.0,115.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,34.132996,1.7611845,-3.8263535,34.15,1.84,-3.59,0.24972793257402495
0.0,38.0,0.0,581.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,50.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,33.7111,-10.427754,-13.348457,33.8,-10.31,-13.55,0.2497768645905252
0.0,115.0,0.0,0.0,127.0,0.0,344.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,43.270714,-11.940994,10.657378,43.24,-11.91,10.41,0.25119704301404955
0.0,0.0,0.0,0.0,77.0,59.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,69.024155,-33.28376,49.83888,69.12,-33.26,50.07,0.2513323626346391
0.0,102.0,0.0,0.0,0.0,311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,429.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,46.488247,6.8281574,9.385219,46.43,6.68,9.58,0.25156134811029074
0.0,0.0,0.0,0.0,380.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,90.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,36.737877,-2.214766,1.3513464,36.92,-2.37,1.27,0.25275214292177706
0.0,12.0,0.0,0.0,670.0,0.0,480.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,42.05432,-32.720287,19.18283,42.23,-32.71,19.0,0.253763558802981
0.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,200.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,38.96673,35.169525,11.613625,38.85,35.07,11.41,0.25493861325155087
0.0,600.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,200.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,31.649412,-0.2680286,-1.0414354,31.89,-0.25,-0.95,0.25800768644810906
0.0,0.0,0.0,0.0,350.0,0.0,345.0,0.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,33.458755,-12.908277,1.5882373,33.6,-12.7,1.53,0.2583035360327141
0.0,216.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,580.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,42.8279,0.12978661,-0.18793921,42.77,0.38,-0.16,0.25834036078513767
0.0,17.0,0.0,0.0,231.0,0.0,330.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,53.92241,-30.39092,25.984447,53.67,-30.33,26.01,0.2609110728673351
0.0,551.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,28.927446,3.0709043,1.382963,28.84,2.84,1.29,0.2638290172808408
0.0,0.0,0.0,0.0,0.0,0.0,369.0,235.0,0.0,0.0,0.0,0.0,312.0,0.0,84.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,52.09114,52.918888,37.116486,52.21,53.15,37.07,0.2640097471975597
0.0,130.0,0.0,0.0,769.0,0.0,369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,33.403645,-15.875594,4.7154746,33.58,-16.04,4.6,0.2673292206662328
0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,99.0,153.0,155.0,0.0,0.0,704.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,55.71771,20.433039,-17.628548,55.71,20.7,-17.66,0.268918205064334
0.0,261.0,0.0,0.0,0.0,0.0,161.0,0.0,0.0,0.0,240.0,0.0,121.0,0.0,195.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32.480606,1.6633822,-1.023239,32.36,1.5,-1.2,0.2692285384407677
0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,471.0,0.0,0.0,0.0,0.0,0.0,292.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,64.40279,40.313805,46.935753,64.61,40.26,47.1,0.26983252982256756
0.0,0.0,0.0,400.0,0.0,0.0,48.0,0.0,0.0,0.0,390.0,120.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,31.54046,1.1132476,-20.722792,31.77,1.05,-20.85,0.2699454837203014
0.0,0.0,0.0,0.0,80.0,0.0,950.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,63.86948,-30.530447,55.13152,63.71,-30.75,55.15,0.2719907453132272
0.0,65.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,300.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,44.548016,13.481745,13.667958,44.53,13.35,13.43,0.27259012890877843
0.0,275.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,311.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,38.514996,-0.16916822,2.6971,38.25,-0.15,2.76,0.2730320400831936
0.0,0.0,0.0,0.0,387.0,0.0,0.0,60.0,0.0,266.0,0.0,265.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,32.201206,-2.4495075,-7.911096,32.12,-2.48,-8.17,0.2730484822763389
