SK1,SK2,SB1,SB2,SG1,SY1,SY2,SY3,SO1,SP1,SV1,SR1,SR2,SR3,SW1,Base_A,Base_B,Base_C,UT578_A,UT578_AF,UT578_AS,UT6581,Target_L,Target_a,Target_b
6.0,0.0,0.0,0.0,0.0,0.0,500.0,310.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,58.9,42.63,50.66
11.0,0.0,0.0,0.0,0.0,0.0,467.0,850.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,69.89,24.59,69.5
0.0,118.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,1076.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32.66,17.16,7.99
36.0,0.0,0.0,0.0,0.0,0.0,700.0,440.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,60.94,26.52,53.77
0.0,1300.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,26.33,-0.15,-1.4
0.0,0.0,0.0,1250.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,43.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,31.54,-2.15,-17.77
0.0,0.0,0.0,0.0,0.0,0.0,640.0,360.0,19.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,79.4,17.78,74.5699999999997
0.0,0.0,0.0,0.0,0.0,862.0,0.0,0.0,241.0,0.0,0.0,186.0,0.0,0.0,131.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,55.49,30.86,33.69
0.0,5.0,0.0,0.0,0.0,0.0,650.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,559.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,76.28,5.06,63.95
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,66.62,38.06,64.62
0.0,0.0,0.0,125.0,0.0,0.0,17.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,78.23,-16.79,-16.67
0.0,6.0,0.0,0.0,6.0,53.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,88.27,-4.03,11.98
14.0,178.0,0.0,0.0,76.0,0.0,0.0,0.0,462.0,0.0,0.0,0.0,0.0,0.0,705.8,0.0,0.0,1.0,0.0,0.0,0.0,1.0,43.47,1.27,-0.12
0.0,0.0,0.0,0.0,6.0,0.0,80.0,0.0,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,50.55,42.65,35.1
0.0,0.0,0.0,0.0,0.0,0.0,650.0,370.0,20.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,79.36,17.33,74.8499999999999
0.0,0.0,0.0,0.0,0.0,170.0,180.0,670.0,75.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,71.99,25.54,62.83
12.5,0.0,0.0,0.0,0.0,0.0,467.0,900.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,68.13,26.28,66.74
0.0,0.0,0.0,1250.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,43.0,0.0,0.0,80.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32.37,-2.94,-18.69
0.0,78.0,0.0,0.0,21.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,62.49,-4.04,0.54
0.0,17.0,0.0,0.0,67.0,54.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,75.73,-17.02,16.65
6.2,0.0,0.0,0.0,0.0,0.0,1300.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,79.56,10.46,83.67
0.0,0.0,0.0,0.0,395.0,0.0,816.0,0.0,0.0,0.0,0.0,199.0,0.0,52.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,36.73,-13.64,12.82
0.0,0.0,0.0,0.0,0.0,215.0,330.0,647.0,81.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,70.0,26.08,63.49
0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,120.0,0.0,0.0,760.0,0.0,300.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,42.95,44.99,21.23
6.0,0.0,0.0,0.0,0.0,0.0,450.0,250.0,580.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,61.26,38.85,48.92
6.0,0.0,0.0,0.0,0.0,666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,783.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,66.92,16.38,36.29
0.0,0.0,0.0,0.0,18.0,0.0,243.0,1099.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,54.19,23.54,42.72
0.0,42.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,68.39,1.99,7.78
0.0,0.0,0.0,0.0,0.0,0.0,38.0,86.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,83.7,13.02,30.24
8.0,0.0,0.0,0.0,0.0,519.0,0.0,11.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,77.26,11.35,34.74
0.0,5.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,85.44,-2.13,0.63
0.0,22.0,0.0,539.0,931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32.52,-14.54,-6.34
0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,61.15,-8.74,-16.39
0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,65.39,-7.29,-14.26
0.0,205.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,55.16,-0.49,-3.49
0.0,66.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,73.08,-1.33,3.25
0.0,6.0,0.0,0.0,0.0,0.0,655.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,75.51,4.92,62.42
0.0,100.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,60.94,0.14,2.22
10.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,238.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,75.62,20.19,14.89
0.0,8.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,89.53,-5.09,-1.16
0.0,111.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,71.81,-1.49,-1.47
13.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,78.83,18.18,0.08
6.0,0.0,0.0,0.0,0.0,0.0,1347.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,79.2099999999998,9.72,83.02
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1475.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,43.77,52.32,28.38
0.0,0.0,0.0,0.0,0.0,180.0,0.0,10.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,80.55,12.59,32.39
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1350.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,60.92,44.39,53.39
0.0,0.0,0.0,0.0,3.5,0.0,522.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,816.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,83.2,2.93,67.18
0.0,0.0,0.0,0.0,0.0,62.0,638.0,787.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,72.33,27.7,73.0
4.0,0.0,0.0,0.0,0.0,0.0,400.0,250.0,610.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,61.74,39.9,48.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,67.17,37.34,64.8499999999999
0.0,0.0,0.0,1329.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,43.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.92,-1.77,-16.87
0.0,0.0,0.0,0.0,0.0,0.0,540.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,82.95,11.46,72.98
0.0,0.0,0.0,0.0,964.0,0.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,43.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,37.43,-16.12,8.57
0.0,0.0,0.0,0.0,0.0,0.0,50.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,76.51,26.91,80.41
0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.0,0.0,0.0,985.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,36.08,35.3,13.65
2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,94.4,-0.34,1.69
0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,93.5,-1.23,-0.07
0.0,0.0,0.0,167.0,0.0,0.0,2.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,74.93,-16.54,-23.89
0.0,0.0,0.0,0.0,48.0,0.0,12.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,80.68,-9.74,-6.07
7.0,0.0,0.0,60.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,79.58,-22.85,-9.09
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,83.28,10.44,-8.65
0.0,0.0,0.0,0.0,42.0,39.0,60.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,83.23,-11.56,10.41
2.0,0.0,0.0,100.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,76.58,-26.13,-10.88
0.0,52.0,0.0,0.0,0.0,0.0,87.0,31.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,71.11,0.1,7.57
0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,13.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,85.74,-3.61,-9.93
0.0,0.0,0.0,1300.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32.78,-6.58,-16.01
30.5,0.0,0.0,0.0,0.0,0.0,900.0,430.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,58.72,22.66,50.32
19.5,0.0,0.0,0.0,0.0,0.0,950.0,440.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,64.18,28.89,59.55
0.0,0.0,0.0,0.0,0.0,38.0,760.0,425.0,0.0,0.0,0.0,0.0,7.5,0.0,400.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,76.3,20.92,71.02
14.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,90.16,-0.78,3.53
7.0,0.0,0.0,0.0,0.0,0.0,638.0,1000.0,0.0,0.0,0.0,0.0,10.0,0.0,70.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,71.24,27.86,70.54
0.0,0.0,0.0,1300.0,0.0,0.0,0.0,40.0,0.0,0.0,250.0,100.0,0.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.45,2.6,-20.83
30.0,0.0,0.0,0.0,0.0,0.0,500.0,650.0,460.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,59.33,31.68,49.05
4.0,0.0,0.0,0.0,0.0,0.0,0.0,820.0,600.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,62.7,39.2,48.89
0.0,0.0,0.0,0.0,0.0,0.0,143.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,878.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,86.01,2.14,49.6
0.0,0.0,0.0,0.0,29.7,0.0,0.0,717.21,165.47,0.0,0.0,0.0,0.0,55.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,46.84,14.93,30.38
0.0,0.0,0.0,270.0,0.0,0.0,10.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,710.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,56.33,-19.18,-31.32
0.0,121.0,0.0,0.0,0.0,388.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,0.0,312.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,42.86,4.33,6.08
0.0,13.0,0.0,0.0,85.0,0.0,800.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,53.32,-24.84,39.36
0.0,0.0,0.0,0.0,600.0,0.0,80.0,40.0,0.0,0.0,0.0,0.0,0.0,18.0,230.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,46.59,-33.1,8.95
0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,243.0,0.0,0.0,87.0,0.0,0.0,648.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,65.32,24.59,11.94
12.0,0.0,0.0,0.0,0.0,0.0,220.0,97.0,54.0,0.0,0.0,0.0,0.0,0.0,594.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,76.32,10.8,49.88
8.0,0.0,0.0,0.0,0.0,0.0,830.0,360.0,10.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,74.6,17.57,76.62
0.0,88.0,0.0,0.0,0.0,0.0,0.0,506.0,0.0,0.0,0.0,0.0,0.0,110.0,297.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,45.04,8.7,15.94
0.0,210.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,745.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,47.48,-1.19,-4.22
0.0,11.0,0.0,0.0,0.0,0.0,0.0,1080.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,52.13,31.48,39.2
0.0,0.0,0.0,0.0,78.0,100.0,566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,67.32,-29.61,48.83
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1045.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,66.81,39.66,64.61
0.0,0.0,0.0,261.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,0.0,187.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,36.26,-1.18,-3.56
0.0,0.0,0.0,0.0,0.0,0.0,1015.0,177.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,79.09,14.77,83.85
0.0,117.0,0.0,0.0,0.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,540.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,49.63,1.54,8.61
0.0,32.0,0.0,0.0,0.0,0.0,1066.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,56.53,-0.83,45.94
0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,254.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,42.98,19.32,-36.42
0.0,79.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,293.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,45.55,9.28,10.58
0.0,55.0,0.0,0.0,0.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,345.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,50.1,8.55,17.25
0.0,53.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,14.0,0.0,0.0,160.0,0.0,413.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,48.01,12.96,10.75
0.0,22.0,0.0,220.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,47.02,-30.01,-10.21
0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,19.0,0.0,222.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,53.55,30.76,23.76
0.0,8.0,0.0,0.0,0.0,279.0,0.0,0.0,0.0,0.0,0.0,187.0,0.0,0.0,529.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,61.59,23.72,19.76
0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,0.0,30.0,0.0,125.0,0.0,175.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,47.36,33.43,17.94
0.0,135.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,330.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,41.83,7.56,7.76
0.0,530.0,0.0,0.0,0.0,291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,30.19,4.93,3.64
0.0,0.0,0.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,54.37,-18.74,-38.22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0,0.0,0.0,648.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,63.48,45.98,-3.28
0.0,105.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,128.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,34.84,14.9,6.79
0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,179.0,0.0,0.0,153.0,0.0,0.0,636.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,66.66,32.89,9.33
0.0,700.0,0.0,0.0,85.0,110.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,190.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,29.2,-0.18,-2.12
0.0,67.0,0.0,285.0,485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,37.27,-17.7,-8.04
0.0,60.0,0.0,0.0,0.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,324.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,50.57,9.7,18.97
0.0,0.0,0.0,0.0,6.0,58.0,689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,82.6,-5.82,74.78
